id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,number_of_reviews
1113742565577705093,Ciudad Lineal,San Pascual,40.4439255,-3.6504821,Private room,44.0,5
1113828513773373095,Ciudad Lineal,Quintana,40.4340419,-3.6532344,Entire home/apt,89.0,92
1114326769269935209,Latina,Lucero,40.40668557988421,-3.751362379078021,Private room,34.0,6
1114380750186117726,Centro,Universidad,40.42725,-3.70445,Entire home/apt,313.0,51
1114431579165026140,Hortaleza,Piovera,40.45237544333079,-3.649885607573869,Private room,65.0,17
1114529764362056213,Tetuán,Cuatro Caminos,40.44938,-3.69979,Entire home/apt,124.0,44
1114600274202226811,Ciudad Lineal,Ventas,40.42745022641518,-3.655408286027678,Entire home/apt,444.0,33
1114941310995216975,Puente de Vallecas,San Diego,40.3911811,-3.6670178,Entire home/apt,134.0,12
1114941537716483239,Puente de Vallecas,San Diego,40.3911811,-3.6670178,Entire home/apt,134.0,36
1114941617732448942,Puente de Vallecas,San Diego,40.3911811,-3.6670178,Entire home/apt,114.0,45
1114966644246979720,Centro,Palacio,40.41094,-3.7131,Entire home/apt,98.0,1
1115027734819261588,Tetuán,Cuatro Caminos,40.45259,-3.69538,Entire home/apt,140.0,1
1115050321800608294,Centro,Sol,40.41836083907332,-3.7071693890904456,Entire home/apt,179.0,7
1115164581549959426,Moncloa - Aravaca,Valdezarza,40.46478567637927,-3.7147688035197657,Entire home/apt,91.0,27
1115189350488556486,Centro,Sol,40.4168732,-3.705695,Entire home/apt,150.0,5
1115308353503495017,Centro,Cortes,40.41498547503991,-3.695473799304671,Entire home/apt,98.0,85
1115335659590403383,Centro,Universidad,40.4235292,-3.7064085,Entire home/apt,140.0,29
1115470290900138393,Salamanca,Goya,40.427695262789655,-3.673378508362332,Private room,55.0,62
1115683647595133487,Centro,Justicia,40.4223515,-3.696938,Entire home/apt,237.0,11
1115739707738706639,Chamberí,Vallehermoso,40.44026,-3.71222,Entire home/apt,180.0,12
1115750520263029755,Centro,Embajadores,40.41208,-3.70181,Entire home/apt,55.0,1
1115752834353538262,Chamberí,Trafalgar,40.4294134,-3.6965613,Entire home/apt,96.0,34
1115763266679816394,Centro,Universidad,40.42251183340581,-3.7065233902428543,Entire home/apt,67.0,15
1115774085792908487,Chamberí,Trafalgar,40.4294134,-3.6965613,Entire home/apt,96.0,44
1115807935908903820,Centro,Sol,40.41463,-3.70688,Entire home/apt,121.0,40
1115877326115869548,Centro,Cortes,40.41464,-3.6991,Entire home/apt,129.0,5
1115883036092819829,Centro,Universidad,40.42278,-3.70747,Private room,130.0,14
1115887731461936911,Centro,Universidad,40.422783,-3.707468,Private room,127.0,21
1115902112439051866,Centro,Universidad,40.422783,-3.707468,Private room,133.0,20
1115910768181359256,Centro,Universidad,40.422783,-3.707468,Private room,128.0,21
1115912065306477827,Centro,Universidad,40.422783,-3.707468,Private room,131.0,12
1115912852394004179,Chamberí,Rios Rosas,40.44053999848352,-3.697907399878369,Entire home/apt,279.0,24
1115922671391460401,Centro,Universidad,40.422739688,-3.707496997,Private room,136.0,14
1115924334645856655,Centro,Universidad,40.422351723,-3.707421895,Private room,141.0,16
1115935351699220684,Barajas,Alameda de Osuna,40.451139740697386,-3.5962786630718875,Entire home/apt,87.0,0
1115935511425696998,Barajas,Timón,40.4839,-3.60734,Entire home/apt,106.0,0
1115974586767522015,Centro,Universidad,40.42055146480588,-3.70588917285204,Private room,21.0,0
1115981177326322520,Chamberí,Trafalgar,40.4325629,-3.7023297,Private room,21.0,5
1116056689264465679,Centro,Universidad,40.422783,-3.707468,Private room,131.0,2
1116062507405721060,Centro,Universidad,40.422783,-3.707468,Private room,128.0,55
1116069196056283207,Centro,Universidad,40.42530074588556,-3.7051732845501872,Entire home/apt,135.0,67
1116070472405783436,Centro,Justicia,40.42294433679052,-3.697481539316334,Entire home/apt,207.0,1
1116075129831094960,Centro,Embajadores,40.41174587315354,-3.699852384622684,Entire home/apt,180.0,0
1116187365835841909,Centro,Palacio,40.41788027909515,-3.71078763349108,Entire home/apt,739.0,25
1116456909651482436,Centro,Universidad,40.42334,-3.70355,Entire home/apt,88.0,20
1116493295144686271,Tetuán,Almenara,40.47221693340085,-3.6929486556472098,Entire home/apt,110.0,8
1116494601782917128,Moncloa - Aravaca,Argüelles,40.421316624222,-3.7169341979088655,Entire home/apt,153.0,0
1116495258411802854,Arganzuela,Imperial,40.41294,-3.71883,Entire home/apt,153.0,0
1116512787268505980,Tetuán,Almenara,40.47258696844168,-3.694569103620661,Entire home/apt,91.0,4
1116536843329819818,Tetuán,Valdeacederas,40.46513094463284,-3.705426457931307,Entire home/apt,85.0,1
1116592269731622589,Tetuán,Berruguete,40.46347,-3.70531,Entire home/apt,93.0,2
1116608157125907369,Arganzuela,Delicias,40.3976827,-3.6961857,Private room,45.0,25
1116608467143606524,Tetuán,Valdeacederas,40.465037863948254,-3.705276072746092,Entire home/apt,102.0,5
1116627154132443860,Centro,Justicia,40.42446,-3.69873,Private room,60.0,18
1116713478907647337,Centro,Embajadores,40.4102024,-3.6991939,Entire home/apt,96.0,211
1117112825983360091,Centro,Palacio,40.40990680395323,-3.709821107409663,Entire home/apt,103.0,0
1117143344323926166,Chamberí,Rios Rosas,40.439542395914,-3.700183122392455,Entire home/apt,190.0,16
1117228170723236270,Centro,Universidad,40.42656031808778,-3.702575852762188,Entire home/apt,109.0,56
1117237732136601035,Centro,Universidad,40.42254,-3.7033,Private room,77.0,3
1117245872322363366,Centro,Universidad,40.42053711369019,-3.703571755616149,Private room,123.0,3
1117256629361741174,Chamartín,Prosperidad,40.4413749,-3.6727224,Entire home/apt,135.0,26
1117268066637580381,Centro,Universidad,40.42143586220392,-3.705308631030317,Private room,58.0,1
1117275926234568640,Tetuán,Almenara,40.46773,-3.69703,Entire home/apt,70.0,2
1117302691012699804,Centro,Embajadores,40.4094819,-3.7030786,Private room,103.0,18
1117364750066634552,Chamartín,Nueva España,40.46205424961837,-3.6888903713023447,Entire home/apt,142.0,8
1117374447748207807,Chamartín,Nueva España,40.4636,-3.68858,Entire home/apt,137.0,20
1117374598443211029,Chamartín,Nueva España,40.46402053274251,-3.686998575627495,Entire home/apt,134.0,10
1117374845457449238,Chamartín,Nueva España,40.46130838211887,-3.6886714236532407,Entire home/apt,159.0,5
1117381264286360857,Latina,Puerta del Angel,40.41328,-3.72501,Entire home/apt,110.0,44
1117441330704702201,Salamanca,Lista,40.431316438930175,-3.675607368350029,Entire home/apt,122.0,31
1117455999083452561,Chamberí,Almagro,40.43437548029829,-3.697798143568415,Entire home/apt,124.0,17
1117488271190520223,Centro,Universidad,40.42016,-3.70187,Entire home/apt,130.0,21
1117735560845125649,Usera,Almendrales,40.385068963846,-3.7034121510650553,Private room,35.0,80
1117873844822288894,Retiro,Ibiza,40.41966,-3.67782,Entire home/apt,150.0,38
1117934773786597292,Chamartín,Nueva España,40.46353,-3.68716,Entire home/apt,154.0,7
1117953312634380775,Chamartín,Nueva España,40.46354304828245,-3.687114412538176,Entire home/apt,159.0,7
1117973122911058981,Centro,Universidad,40.4243695,-3.7026741,Entire home/apt,169.0,0
1117983691734151421,Centro,Universidad,40.4243695,-3.7026741,Entire home/apt,167.0,2
1118076307898145310,Centro,Justicia,40.4225862,-3.693378699999999,Entire home/apt,209.0,0
1118093100360877750,Arganzuela,Acacias,40.39899,-3.70178,Entire home/apt,148.0,53
1118119084431258252,Chamberí,Arapiles,40.43504,-3.70498,Entire home/apt,123.0,19
1118121757590937920,Villaverde,Los Rosales,40.35268118278494,-3.686798455096228,Entire home/apt,229.0,0
1118138924504206625,Centro,Embajadores,40.410859453262525,-3.698620412709456,Private room,32.0,0
1118149109134351007,Centro,Cortes,40.4141594,-3.7011606,Entire home/apt,483.0,104
1118179543537360722,Centro,Cortes,40.41126388399586,-3.6952978000044814,Entire home/apt,142.0,11
1118695453151822299,Puente de Vallecas,Entrevías,40.3827073548626,-3.6721652501928577,Private room,24.0,126
1118700465506537480,Carabanchel,San Isidro,40.39376049347771,-3.7231598905306,Entire home/apt,90.0,2
1118734985898285007,Centro,Sol,40.416476878961774,-3.70472421586914,Entire home/apt,160.0,4
1118790995731043941,Centro,Universidad,40.4218907,-3.703881299999999,Shared room,21.0,14
1118862524591676031,Retiro,Pacífico,40.40398042911991,-3.6770869959784553,Entire home/apt,140.0,34
1118895921007316355,Centro,Universidad,40.42495,-3.70188,Entire home/apt,88.0,95
1118918594600182177,Centro,Universidad,40.4218907,-3.703881299999999,Shared room,21.0,6
1118923998006600118,Centro,Universidad,40.4218907,-3.703881299999999,Shared room,21.0,3
1118931726726726734,Centro,Universidad,40.4218907,-3.703881299999999,Shared room,42.0,3
1118946041673583396,Centro,Universidad,40.4218907,-3.703881299999999,Private room,175.0,2
1118957739309703956,Centro,Universidad,40.4218907,-3.703881299999999,Private room,53.0,78
1119302489400871204,Centro,Universidad,40.4218907,-3.703881299999999,Shared room,21.0,26
1119320967160758953,Centro,Universidad,40.4218907,-3.703881299999999,Shared room,42.0,13
1119328150887420690,Centro,Universidad,40.4218907,-3.703881299999999,Shared room,42.0,2
1119335164378283128,Centro,Universidad,40.4218907,-3.703881299999999,Shared room,42.0,6
1119344570723980043,Centro,Universidad,40.4218907,-3.703881299999999,Shared room,21.0,1
1119440072678564348,San Blas - Canillejas,Simancas,40.43745786254906,-3.630639585144545,Entire home/apt,135.0,37
1119534075511792406,Centro,Justicia,40.42216059674348,-3.698947109371295,Entire home/apt,164.0,35
1119641360792742851,Centro,Universidad,40.42842,-3.70829,Entire home/apt,146.0,28
1119688801340901176,Centro,Sol,40.41648096317145,-3.7047564023773183,Entire home/apt,204.0,1
1119705438342708641,Centro,Sol,40.41650955263239,-3.704734944705199,Entire home/apt,149.0,15
1119721693254890663,Centro,Sol,40.41645645790958,-3.704783224467467,Entire home/apt,150.0,7
1119747442648002586,Salamanca,Recoletos,40.4289,-3.68656,Entire home/apt,64.0,39
1120096549270079310,Centro,Sol,40.41586,-3.70724,Entire home/apt,240.0,38
1120123129968790952,Retiro,Pacífico,40.40491135263349,-3.675381648151306,Private room,36.0,28
1120131876740468160,Chamberí,Gaztambide,40.43443347583604,-3.712990229070576,Entire home/apt,61.0,1
1120148270795046920,Carabanchel,San Isidro,40.39729676949653,-3.733474974026712,Entire home/apt,86.0,33
1120186268614773772,Arganzuela,Imperial,40.40976613089119,-3.7196282482562615,Entire home/apt,92.0,32
1120231607216039467,Chamberí,Rios Rosas,40.44079653759502,-3.701172666085202,Entire home/apt,132.0,0
1120251898856555139,Centro,Universidad,40.4247004,-3.7008587,Entire home/apt,163.0,97
1120342056621555563,Centro,Palacio,40.42125861738541,-3.7090477794977024,Entire home/apt,201.0,2
1120397969747429370,Centro,Palacio,40.41242908240155,-3.708449486508185,Entire home/apt,122.0,76
1120757300184292905,Tetuán,Berruguete,40.4579679,-3.709421599999999,Entire home/apt,65.0,5
1120782172747277608,Tetuán,Cuatro Caminos,40.447749815492735,-3.6988116930358927,Entire home/apt,141.0,28
1120804660343930092,Centro,Embajadores,40.40881,-3.70393,Entire home/apt,492.0,1
1120804823367200328,Latina,Lucero,40.40851007672613,-3.747486904371567,Entire home/apt,112.0,3
1120810081355102358,Centro,Justicia,40.4281139,-3.7010173,Private room,40.0,171
1120840584493636591,Arganzuela,Delicias,40.39864,-3.69332,Entire home/apt,82.0,58
1120871042322872877,Usera,Moscardó,40.389497649810735,-3.700837008875231,Entire home/apt,95.0,21
1120889417099113100,Salamanca,Guindalera,40.435488408967984,-3.670666235443116,Entire home/apt,139.0,46
1120889506094308527,Centro,Universidad,40.4227,-3.70563,Entire home/apt,167.0,26
1120905445514655694,Chamartín,Castilla,40.4744453,-3.6849472,Entire home/apt,97.0,90
1120909998392139810,Chamartín,Nueva España,40.46297715714531,-3.686767574263975,Entire home/apt,142.0,9
1120934283929236631,Ciudad Lineal,Pueblo Nuevo,40.42898,-3.64438,Entire home/apt,95.0,38
1121077838945392005,Ciudad Lineal,Quintana,40.433309218859485,-3.648194404118273,Private room,90.0,22
1121112637448925263,Carabanchel,Buenavista,40.36193942173743,-3.7629208928358127,Private room,55.0,1
1121456416668198942,Barajas,Timón,40.4711953556942,-3.5967216409064084,Entire home/apt,380.0,6
1121509141792263369,Centro,Universidad,40.42477,-3.70108,Entire home/apt,83.0,1
1121561370224760903,Chamberí,Trafalgar,40.435438143259546,-3.699297073328704,Entire home/apt,90.0,22
1121561612096779697,Centro,Embajadores,40.410367,-3.700264299999999,Entire home/apt,94.0,3
1121571572968554480,Salamanca,Goya,40.4279,-3.67161,Entire home/apt,211.0,0
1121572142321948213,Centro,Cortes,40.41471,-3.70128,Entire home/apt,239.0,37
1121625962554644466,San Blas - Canillejas,Rejas,40.44265,-3.58215,Entire home/apt,72.0,64
1121651064960286669,Chamartín,Nueva España,40.46336208517778,-3.687687010887745,Entire home/apt,126.0,1
1121719454631993835,Centro,Embajadores,40.4106558,-3.6996914,Entire home/apt,81.0,64
1121802086256883207,Centro,Justicia,40.42075,-3.69686,Entire home/apt,403.0,26
1121884444226771111,Centro,Palacio,40.41751,-3.71004,Entire home/apt,107.0,3
1122200770477158174,Hortaleza,Valdefuentes,40.476927333303074,-3.630168735980988,Entire home/apt,100.0,8
1122222884331394620,Centro,Embajadores,40.4118812,-3.7012784,Entire home/apt,104.0,23
1122275986168582470,Centro,Sol,40.41682007667134,-3.702802606836128,Entire home/apt,273.0,28
1122284806043997936,Centro,Universidad,40.42296899999999,-3.7014368,Entire home/apt,184.0,7
1122293099140276019,Centro,Justicia,40.42417,-3.69966,Entire home/apt,109.0,64
1122301255282205732,Centro,Embajadores,40.4100651,-3.7005546,Private room,172.0,3
1122306441126075505,Centro,Sol,40.41675610607479,-3.702283056856989,Entire home/apt,538.0,40
1122429998597398169,Centro,Universidad,40.4243695,-3.7026741,Entire home/apt,147.0,4
1122499227532988969,Centro,Justicia,40.42651,-3.6976,Private room,100.0,1
1122614817873323170,Usera,Zofío,40.3797,-3.71276,Private room,30.0,11
1122651655989357808,Centro,Sol,40.415929,-3.7081147,Entire home/apt,270.0,102
1122980800648546483,Usera,Moscardó,40.3883748,-3.7076278,Private room,32.0,0
1123002088688482584,Centro,Sol,40.41673205016459,-3.702297763435031,Entire home/apt,316.0,22
1123040179363881354,Arganzuela,Acacias,40.4004,-3.70315,Private room,58.0,173
1123073044110913729,Arganzuela,Acacias,40.40039042960681,-3.703270236778713,Private room,65.0,136
1123077053710577895,Arganzuela,Acacias,40.39864046596585,-3.701626679458157,Private room,64.0,162
1123080554584728079,Villaverde,Los Angeles,40.35030692506405,-3.6988208815455432,Private room,29.0,29
1123095163968452902,Centro,Universidad,40.4209708,-3.7033754,Private room,124.0,9
1123101037619963484,Puente de Vallecas,San Diego,40.3911811,-3.6670178,Entire home/apt,140.0,59
1123228278693307532,Chamartín,Prosperidad,40.4414701,-3.678133099999999,Entire home/apt,78.0,0
1123410710695616149,Chamberí,Trafalgar,40.4367080967916,-3.701438524468775,Private room,82.0,94
1123697460167068568,Tetuán,Castillejos,40.4591179,-3.6991172,Private room,34.0,29
1123947376456372018,Retiro,Pacífico,40.4038449760796,-3.677013841258874,Private room,29.0,45
1124435789937933814,Retiro,Jerónimos,40.41285,-3.69083,Entire home/apt,251.0,48
1124445477301754039,Tetuán,Castillejos,40.4582343,-3.695565899999999,Entire home/apt,131.0,28
1124547401520066693,Arganzuela,Acacias,40.40319549157014,-3.7030410743438646,Entire home/apt,138.0,44
1124620750629573956,Centro,Universidad,40.424668738720655,-3.7065503373742095,Private room,47.0,35
1124635666182892790,Chamartín,Prosperidad,40.43872,-3.67758,Private room,22.0,24
1124652781980054382,Centro,Universidad,40.42471748802116,-3.7066636607050896,Private room,47.0,57
1124727702740589391,Moratalaz,Fontarrón,40.399180940364,-3.641413824332187,Private room,50.0,1
1125161916380075101,Latina,Aguilas,40.37584252358209,-3.779960016600669,Private room,79.0,0
1125183939375687145,Centro,Palacio,40.40987206508144,-3.710769452154637,Entire home/apt,80.0,29
1125186105460461736,Centro,Embajadores,40.40905,-3.70856,Entire home/apt,190.0,9
1125190713568569603,Centro,Embajadores,40.4100317,-3.7022624767,Entire home/apt,74.0,53
1125209415465652285,Centro,Justicia,40.425697004408825,-3.700104302301956,Entire home/apt,373.0,17
1125215334850444131,Arganzuela,Palos de Moguer,40.40221,-3.6968,Entire home/apt,91.0,1
1125353245094675051,Retiro,Pacífico,40.40286819668225,-3.675443017476692,Private room,40.0,55
1125438024740057681,Centro,Universidad,40.424949133243175,-3.7025640348017737,Entire home/apt,225.0,20
1125493359129689751,Centro,Justicia,40.42663282486446,-3.6963987081355496,Entire home/apt,90.0,12
1125675364833641406,Carabanchel,Opañel,40.39092,-3.72429,Private room,100.0,1
1125801944161684575,Retiro,Ibiza,40.41600484836045,-3.676522176401818,Private room,43.0,0
1125807709350586763,Moncloa - Aravaca,Ciudad Universitaria,40.44786629127415,-3.710082648644804,Entire home/apt,72.0,1
1125816132547836960,Retiro,Ibiza,40.4176277384759,-3.67816859246824,Private room,36.0,1
1125820348843747255,Retiro,Ibiza,40.41705,-3.67678,Private room,40.0,0
1125824207545273711,Retiro,Niño Jesús,40.415296130308455,-3.677016079104398,Private room,59.0,0
1125838439635937953,Moncloa - Aravaca,Aravaca,40.4467,-3.78767,Entire home/apt,165.0,3
1125849077898973590,Chamberí,Arapiles,40.43068553583246,-3.710665310353408,Private room,48.0,0
1125857334609535927,Chamberí,Arapiles,40.43072597929992,-3.710920562402366,Private room,48.0,2
1125860415288379807,Centro,Universidad,40.42871,-3.70919,Private room,48.0,5
1125863451529646870,Chamberí,Arapiles,40.43016247615581,-3.71102939697269,Private room,48.0,1
1125869827681109808,Centro,Universidad,40.42890916574269,-3.7106393466190255,Private room,47.0,2
1125876046379357326,Centro,Palacio,40.40828551989976,-3.71326852853808,Private room,46.0,1
1125891241820979969,Centro,Palacio,40.40824,-3.71348,Private room,45.0,1
1125895718017475364,Salamanca,Guindalera,40.43843905653975,-3.67436281783463,Private room,40.0,1
1125905248035721189,Centro,Palacio,40.4093592,-3.7125688,Entire home/apt,105.0,64
1125915556847111914,Retiro,Niño Jesús,40.40698850420745,-3.671016150702074,Private room,28.0,1
1125922360209137628,Salamanca,Guindalera,40.437912861005,-3.674217635149101,Private room,43.0,1
1125925037898061004,Salamanca,Guindalera,40.43752035963523,-3.676193693583692,Private room,49.0,0
1125927566679319451,Salamanca,Guindalera,40.43629244642877,-3.675501523158983,Private room,37.0,0
1126046428767774099,Centro,Embajadores,40.4118,-3.70162,Entire home/apt,334.0,16
1126092945827475123,Fuencarral - El Pardo,La Paz,40.47874,-3.68636,Entire home/apt,105.0,66
1126102287370070442,Arganzuela,Delicias,40.392132478409074,-3.694901380426019,Entire home/apt,75.0,17
1126162831447006701,Salamanca,Fuente del Berro,40.42977,-3.66336,Entire home/apt,144.0,4
1126170212374681954,Moncloa - Aravaca,Aravaca,40.45892,-3.78042,Private room,50.0,24
1126204365680096544,Carabanchel,Abrantes,40.37607929299653,-3.730695265245344,Private room,27.0,0
1126487700018479484,Moncloa - Aravaca,Casa de Campo,40.420291087896615,-3.7199264837570887,Private room,80.0,1
1126580049132168086,Ciudad Lineal,San Pascual,40.44449976152284,-3.64940785648824,Private room,37.0,0
1126590860561951602,Ciudad Lineal,San Pascual,40.44302062518938,-3.650765428237796,Private room,44.0,0
1126599627135549766,Retiro,Adelfas,40.40604,-3.67028,Private room,37.0,0
1126608627916541255,Retiro,Adelfas,40.40654,-3.6682,Private room,37.0,0
1126618889133490636,Retiro,Adelfas,40.40623,-3.66878,Private room,37.0,0
1126624505582569188,Retiro,Adelfas,40.406220275303816,-3.668613690060663,Private room,37.0,0
1126632073149050417,Retiro,Estrella,40.40743277204224,-3.668176427609183,Private room,42.0,2
1126634908783413024,Retiro,Adelfas,40.40622562787869,-3.668496965089858,Private room,42.0,3
1126652632109117754,Retiro,Estrella,40.40729,-3.66791,Private room,44.0,2
1126682764826267476,Ciudad Lineal,Ventas,40.42249739346233,-3.654498960037272,Entire home/apt,75.0,10
1126687450351900805,San Blas - Canillejas,Simancas,40.436193524542624,-3.635191523026641,Entire home/apt,84.0,4
1126712062304100364,Centro,Embajadores,40.41088,-3.70262,Entire home/apt,107.0,47
1126720654380894662,Salamanca,Recoletos,40.42592388173168,-3.6836525899339,Entire home/apt,187.0,40
1126731730103809778,Arganzuela,Delicias,40.39690138059826,-3.6942470280557815,Entire home/apt,85.0,3
1126733118452793817,Centro,Universidad,40.42625992764797,-3.709047524796075,Entire home/apt,254.0,39
1126739561738502826,Chamartín,Prosperidad,40.4452861,-3.6707536,Entire home/apt,99.0,116
1126746872220890452,Chamartín,Nueva España,40.46202,-3.68893,Entire home/apt,137.0,37
1126747162826888833,Chamartín,Nueva España,40.46344097960005,-3.688568917181206,Entire home/apt,96.0,19
1126757514562075402,Centro,Universidad,40.4243695,-3.7026741,Entire home/apt,123.0,1
1126764112381003790,Salamanca,Lista,40.43030118847366,-3.672534219714731,Entire home/apt,100.0,9
1126768838200892841,Centro,Universidad,40.42756675335475,-3.7068455365767914,Private room,36.0,62
1126778799918951009,Puente de Vallecas,San Diego,40.3858039182502,-3.6640927065042384,Private room,100.0,7
1126813966416340245,Centro,Embajadores,40.41091,-3.70623,Entire home/apt,72.0,21
1126819807269187096,Usera,Zofío,40.38195314338218,-3.71200941667668,Private room,60.0,8
1126827280360547447,Centro,Embajadores,40.410875621772334,-3.70633962194878,Entire home/apt,73.0,28
1126872731564588419,Centro,Universidad,40.42647760466388,-3.708543916888508,Private room,27.0,58
1126876668010188691,Centro,Universidad,40.4284,-3.70873,Private room,36.0,57
1126950480859125791,Ciudad Lineal,Pueblo Nuevo,40.42510709873133,-3.639605786483033,Private room,50.0,31
1126960469821677008,Ciudad Lineal,Pueblo Nuevo,40.43290186403229,-3.647542998429921,Private room,27.0,8
1126989669247425381,Vicálvaro,Casco Histórico de Vicálvaro,40.4041863,-3.6042505,Private room,67.0,29
1127290284778181255,Retiro,Adelfas,40.40583033566636,-3.6701627767683926,Private room,50.0,4
1127299124506849957,Centro,Sol,40.41578,-3.7039,Entire home/apt,53.0,2
1127299752919973774,Retiro,Estrella,40.408,-3.66793,Private room,43.0,1
1127314749483876901,Centro,Universidad,40.42564,-3.70404,Entire home/apt,72.0,2
1127331618986076251,Salamanca,Lista,40.43206,-3.67326,Private room,42.0,2
1127337322316563321,Chamartín,Prosperidad,40.44453302587406,-3.661374386344512,Private room,42.0,0
1127355609116662262,Salamanca,Lista,40.43202843858269,-3.673961219743835,Private room,44.0,0
1127369010307659659,Salamanca,Lista,40.43226576332633,-3.673731504571061,Private room,44.0,2
1127415858490862599,Chamberí,Almagro,40.4348,-3.69437,Entire home/apt,236.0,0
1127416200062641832,Salamanca,Recoletos,40.42187,-3.684886499999999,Entire home/apt,293.0,2
1127468316291413524,Chamartín,Nueva España,40.46301066727522,-3.686960648117449,Entire home/apt,271.0,7
1127489004378258472,San Blas - Canillejas,Rejas,40.44048,-3.56932,Entire home/apt,76.0,29
1127491594276572831,Centro,Universidad,40.4218907,-3.703881299999999,Shared room,42.0,6
1127635285653004012,Centro,Universidad,40.42476,-3.70561,Entire home/apt,87.0,8
1127653963862335734,Centro,Embajadores,40.41249,-3.70594,Entire home/apt,95.0,1
1127673126828841947,Carabanchel,Comillas,40.39284,-3.71245,Entire home/apt,138.0,54
1127985517759833963,Chamartín,Prosperidad,40.44453,-3.6616,Private room,43.0,0
1128022173623816460,Chamartín,Prosperidad,40.443785544630025,-3.6633288224649743,Private room,42.0,1
1128030545892563563,Centro,Universidad,40.42800700770989,-3.706693469290285,Entire home/apt,103.0,1
1128064983338080108,Centro,Palacio,40.42088,-3.71065,Entire home/apt,87.0,83
1128096020443970558,Salamanca,Guindalera,40.44271,-3.66312,Private room,55.0,3
1128096876392660977,Centro,Palacio,40.42002618386984,-3.710577143483235,Entire home/apt,130.0,6
1128129920673068534,Tetuán,Almenara,40.46753966747037,-3.697235874164402,Entire home/apt,114.0,51
1128159716074925222,Salamanca,Goya,40.4249378,-3.6788902,Entire home/apt,131.0,54
1128162271458746939,Chamberí,Vallehermoso,40.4448139,-3.7097175,Entire home/apt,153.0,0
1128196562598610243,Chamberí,Gaztambide,40.43594378363901,-3.713885246851407,Private room,50.0,0
1128210169231417708,Centro,Universidad,40.42833308970646,-3.7082472516003953,Entire home/apt,105.0,40
1128214330213977077,Arganzuela,Palos de Moguer,40.40155,-3.69681,Entire home/apt,177.0,2
1128219117944884215,Retiro,Pacífico,40.40447230265866,-3.678650729585682,Entire home/apt,195.0,11
1128246691319348105,Tetuán,Almenara,40.46563,-3.69563,Entire home/apt,140.0,73
1128249804198366811,Centro,Universidad,40.428871107482266,-3.705633399705037,Entire home/apt,178.0,6
1128255913077646914,Tetuán,Valdeacederas,40.46569,-3.69681,Entire home/apt,383.0,26
1128322005314082519,Puente de Vallecas,San Diego,40.39420346802767,-3.6698310072791767,Private room,30.0,74
1128724666941430106,Centro,Embajadores,40.409027799301086,-3.700870615663943,Entire home/apt,75.0,20
1128734427849201932,Centro,Universidad,40.4269054,-3.7027614,Entire home/apt,99.0,2
1129019242577461539,Puente de Vallecas,San Diego,40.39606,-3.66577,Entire home/apt,66.0,14
1129093780774069565,Centro,Embajadores,40.40871536138933,-3.6993044173526544,Entire home/apt,229.0,58
1129118299250296388,Retiro,Pacífico,40.40365,-3.67959,Private room,75.0,79
1129750134108743559,Moncloa - Aravaca,Aravaca,40.44604,-3.78532,Entire home/apt,130.0,4
1129799870619658325,Fuencarral - El Pardo,Valverde,40.49372,-3.68632,Entire home/apt,83.0,36
1129888083112532459,Tetuán,Cuatro Caminos,40.45085841497223,-3.694006451053137,Entire home/apt,188.0,14
1130084501416770958,Centro,Palacio,40.41921117018305,-3.708423749609538,Entire home/apt,95.0,5
1130146512790398103,Chamartín,Prosperidad,40.44457,-3.66125,Private room,43.0,1
1130154687775119164,Salamanca,Guindalera,40.44229993498813,-3.6627755258009183,Private room,43.0,0
1130195838410020832,Centro,Embajadores,40.41357,-3.70289,Entire home/apt,138.0,0
1130211262903326719,Chamberí,Vallehermoso,40.4448139,-3.7097175,Entire home/apt,162.0,0
1130239926061021821,Salamanca,Guindalera,40.44246020565444,-3.662007599830397,Private room,43.0,0
1130257880957039495,Salamanca,Guindalera,40.442738993954805,-3.661605676741388,Private room,48.0,0
1130263954655815383,Salamanca,Guindalera,40.44244501292828,-3.662748723458986,Private room,50.0,1
1130264462962096214,Centro,Palacio,40.41174,-3.71684,Entire home/apt,67.0,46
1130267139481092354,Centro,Universidad,40.4243695,-3.7026741,Entire home/apt,159.0,1
1130346203114780006,Carabanchel,Opañel,40.38926074344769,-3.721880812665661,Entire home/apt,65.0,15
1130374484817393099,Chamartín,Prosperidad,40.44449,-3.67266,Private room,60.0,4
1130393700004576569,Salamanca,Lista,40.43569,-3.67806,Entire home/apt,126.0,36
1130393723014130155,Arganzuela,Chopera,40.39617,-3.69777,Entire home/apt,74.0,65
1130556082824872645,Puente de Vallecas,Portazgo,40.38965156723633,-3.652530229122681,Private room,25.0,12
1130557665778164281,Centro,Embajadores,40.407775394345336,-3.701066853866432,Entire home/apt,92.0,35
1130570514263661647,Ciudad Lineal,San Pascual,40.43657865923095,-3.656782686181648,Private room,70.0,37
1130692646182393417,Centro,Justicia,40.4219715,-3.6979255,Private room,132.0,1
1130876604598946906,Chamberí,Gaztambide,40.434933556094535,-3.7149833124961673,Private room,46.0,1
1130897656330625816,Usera,Zofío,40.3804689,-3.7158317,Private room,20.0,0
1130904345708509388,Chamberí,Vallehermoso,40.4448139,-3.7097175,Entire home/apt,160.0,2
1130905136063743719,Chamberí,Gaztambide,40.43497,-3.71644,Private room,51.0,2
